etotapx4,etotapx*1000,bls_urbn,cutenure,educ_ref,inclass,marital1,region,vehq,fam_size,fincatax,fincatax*1000,age_ref,num_auto,renteqvx,inc_rank,no_earnr
5.91595,5915.95,1,1,12,9,1,3,2,3,101.6,101600,50,1,1000,0.8349,1
2.833067,2833.067,2,2,12,3,2,3,1,1,11.051,11051,80,1,1200,0.1048,0
10.491,10491,1,1,15,9,1,4,4,3,194.8,194800,50,2,5039,0.9625,2
5.69985,5699.85,1,1,12,9,1,3,4,4,63.79,63790,71,2,800,0.6526,2
5.336567,5336.567,1,2,15,7,2,3,2,1,36.948,36948,69,2,900,0.4728,0
11.55375,11553.75,1,1,15,9,1,4,5,3,214.75,214750,48,3,3000,0.9748,3
1.943083,1943.083,1,1,11,6,3,2,1,1,28.05,28050,39,0,450,0.3571,1
3.390983,3390.983,1,1,12,7,1,1,1,3,43.118,43118,66,0,1700,0.4927,1
2.311667,2311.667,1,2,15,7,1,3,1,2,48.454,48454,38,1,300,0.5406,2
10.72965,10729.65,1,2,15,8,1,3,4,3,72.478,72478,72,0,1000,0.6857,0
22.12475,22124.75,1,1,13,9,1,3,1,4,92.056,92056,37,1,1700,0.8147,1
14.98275,14982.75,1,1,15,8,3,3,1,2,61.229,61229,43,0,1200,0.6617,1
27.99125,27991.25,1,1,15,9,1,1,2,4,91.418,91418,34,1,2500,0.9604,2
3.784,3784,1,2,12,4,1,3,1,2,16,16000,37,0,650,0.1764,1
28.246565,28246.565,1,1,15,9,1,3,6,3,148.9,148900,48,2,1334,0.9346,3
16.58765,16587.65,1,2,15,9,1,2,2,2,56.714,56714,65,2,1500,0.8031,1
11.1692,11169.2,1,2,12,9,1,2,3,2,76.011,76011,64,1,1500,0.7369,0
16.1599,16159.9,1,1,14,9,1,1,3,2,90.897,90897,68,1,1000,0.8043,1
14.06235,14062.35,1,1,12,9,2,3,4,4,13.919,13919,69,0,5039,0.1468,2
33.961,33961,1,1,15,9,1,4,2,4,228.201,228201,49,0,1800,0.9747,2
5.2937,5293.7,1,2,10,6,1,4,2,2,36.846,36846,73,1,900,0.4162,1
4.06315,4063.15,1,2,13,5,1,2,2,2,25.494,25494,73,0,619,0.303,0
7.95175,7951.75,1,1,12,6,5,1,1,1,28.686,28686,49,0,1000,0.3728,1
26.70675,26706.75,1,1,15,9,1,2,3,2,113.439,113439,56,2,1700,0.9141,2
18.8003,18800.3,1,1,15,9,1,3,3,4,75,75000,35,2,2000,0.7174,1
4.8642,4864.2,1,2,13,7,1,3,2,2,40.6,40600,69,1,500,0.4784,0
12.93075,12930.75,1,1,15,9,1,4,2,2,76.272,76272,65,2,1800,0.7305,1
15.2215,15221.5,2,2,14,8,5,3,5,1,48.75,48750,43,2,400,0.5666,1
4.27,4270,1,2,12,3,2,3,1,1,10.799,10799,87,1,500,0.1003,0
27.548,27548,1,1,12,9,1,3,2,5,103.614,103614,59,2,800,0.8905,2
21.01745,21017.45,1,2,13,8,3,3,3,2,63.999,63999,52,1,1000,0.6541,1
25.7094,25709.4,1,1,12,9,1,1,1,4,94,94000,36,0,5039,0.8153,3
11.221314,11221.314,1,1,15,7,3,1,2,1,18,18000,64,1,1300,0.2957,1
24.1274,24127.4,1,1,17,9,1,4,1,2,98.158,98158,71,1,3000,0.8422,1
22.31525,22315.25,1,2,13,9,5,4,3,2,94.602,94602,29,1,2000,0.8179,2
27.3055,27305.5,1,1,15,9,1,2,1,2,122,122000,43,1,2000,0.8873,1
7.52475,7524.75,1,2,13,8,4,3,2,1,43.266,43266,36,2,1200,0.5978,1
15.8925,15892.5,1,2,12,9,3,1,4,5,107.022,107022,55,2,900,0.839,3
46.52925,46529.25,1,1,16,9,1,3,4,2,190.414,190414,54,1,2281,0.9745,2
4.1862,4186.2,1,2,12,8,2,4,1,1,57.131,57131,87,1,2000,0.6128,0
19.354,19354,1,1,15,9,1,3,2,5,79,79000,47,0,1400,0.7482,2
12.07875,12078.75,1,2,13,9,1,2,2,2,82.4,82400,64,1,5039,0.7579,2
18.03995,18039.95,1,1,16,9,1,4,2,2,98.1,98100,48,2,2500,0.8386,2
13.8125,13812.5,1,2,12,7,3,1,3,5,60.047,60047,31,2,900,0.5249,1
45.1557,45155.7,1,1,12,9,1,1,3,3,68,68000,35,1,2000,0.677,2
9.6925,9692.5,1,1,12,7,1,1,1,7,47.075,47075,43,1,1545,0.5283,3
13.0045,13004.5,1,1,13,9,1,2,2,4,92.9,92900,36,0,1100,0.8075,2
19.29775,19297.75,1,1,12,9,1,1,5,2,98.128,98128,59,3,800,0.8291,2
23.155,23155,1,2,16,8,5,1,1,2,65.3,65300,24,1,2200,0.6487,1
6.7465,6746.5,1,1,15,6,3,3,1,1,35,35000,42,1,400,0.4117,1
10.38125,10381.25,1,2,12,9,1,2,2,2,72.138,72138,60,1,1000,0.8029,1
17.62145,17621.45,1,1,17,9,2,1,0,1,85.063,85063,68,0,1200,0.8517,1
8.0325,8032.5,1,1,15,7,5,3,1,1,36.837,36837,31,0,800,0.4602,1
7.2522,7252.2,2,2,14,4,3,2,8,1,19.08,19080,49,4,400,0.2189,0
7.37575,7375.75,1,2,12,5,1,3,3,4,29.98,29980,53,2,1100,0.265,1
11.14235,11142.35,1,1,10,9,1,2,0,7,75.096,75096,42,0,1062,0.7254,2
11.68945,11689.45,1,2,15,9,1,3,2,2,70.958,70958,62,1,2000,0.7148,0
16.2745,16274.5,1,1,12,9,3,1,2,5,78.65,78650,61,2,1500,0.7188,2
2.814,2814,1,2,12,1,3,3,0,1,2.62,2620,65,0,800,0.0268,0
6.65975,6659.75,1,1,15,6,5,3,1,1,32.401,32401,29,0,600,0.3691,1
5.076,5076,1,2,10,4,2,4,1,1,15.167,15167,87,0,1964,0.1657,0
5.612,5612,1,1,11,7,1,1,1,5,40,40000,39,1,900,0.4598,2
4.57195,4571.95,2,2,10,4,2,3,1,1,15.744,15744,87,1,674,0.1741,0
13.75025,13750.25,1,1,15,8,1,3,2,3,61.88,61880,29,2,1700,0.653,2
8.8122,8812.2,1,1,15,3,3,4,1,1,11.279,11279,64,1,1900,0.1071,0
24.918314,24918.314,1,1,15,9,1,3,2,4,158.16,158160,44,2,2623,0.9421,1
12.12275,12122.75,1,1,11,8,3,4,2,2,69.1,69100,56,1,1500,0.6679,1
14.87525,14875.25,1,1,15,9,3,1,1,1,81.53,81530,61,1,1100,0.8287,1
2.8062,2806.2,2,2,12,4,2,2,2,1,15.839,15839,87,0,400,0.1748,0
10.78665,10786.65,2,2,12,7,1,3,1,2,42.736,42736,62,0,800,0.4848,1
16.40365,16403.65,2,1,12,7,1,2,2,2,41,41000,59,2,705,0.468,2
21.31885,21318.85,1,1,12,9,5,4,2,3,76.857,76857,31,2,1000,0.8049,2
6.5445,6544.5,1,2,13,7,1,2,4,4,47.2,47200,51,3,1500,0.4943,1
14.4414,14441.4,1,2,12,9,1,1,1,2,64.742,64742,73,1,1185,0.6507,0
8.3637,8363.7,1,2,15,6,1,4,5,2,40.878,40878,65,0,1800,0.3758,1
23.57975,23579.75,1,1,16,9,3,1,6,3,80.841,80841,60,2,1200,0.8323,3
13.2565,13256.5,1,1,11,8,1,3,1,9,46.311,46311,37,0,1000,0.5663,3
4.5636,4563.6,1,1,12,5,5,3,2,2,12,12000,23,1,550,0.1158,1
15.45225,15452.25,1,1,10,9,1,4,5,7,100.412,100412,51,3,1950,0.8545,4
11.05725,11057.25,1,1,13,4,2,3,1,2,17.174,17174,69,0,800,0.196,0
10.98425,10984.25,1,1,13,9,1,3,1,2,65.967,65967,35,1,1000,0.7136,2
12.75275,12752.75,1,1,11,9,1,3,2,4,95,95000,33,1,700,0.8194,2
7.5032,7503.2,1,2,15,4,5,1,1,2,19.175,19175,49,0,2177,0.2049,0
18.96925,18969.25,1,2,15,9,5,2,5,2,67.527,67527,47,1,2000,0.9173,1
8.29235,8292.35,1,1,15,7,5,2,1,1,37.045,37045,45,1,850,0.4918,1
8.8904,8890.4,1,1,15,8,1,3,3,2,58.865,58865,70,2,1200,0.6513,0
23.6884,23688.4,1,1,14,9,1,1,2,2,48.398,48398,72,2,5039,0.5394,2
5.7492,5749.2,1,2,12,2,3,2,1,1,9.599,9599,66,1,800,0.0858,0
10.954,10954,1,2,13,7,5,4,3,1,44.8,44800,48,1,500,0.4864,1
6.3184,6318.4,2,2,12,6,1,3,2,2,30.478,30478,79,1,684,0.353,0
3.9622,3962.2,1,2,10,2,2,3,2,3,9.359,9359,87,1,500,0.0832,0
18.1327,18132.7,1,1,16,9,1,1,1,4,71.749,71749,58,1,2500,0.7349,1
11.60475,11604.75,1,1,13,9,1,3,2,3,90,90000,36,1,1182,0.8,2
11.32375,11323.75,1,2,13,9,3,2,4,2,87.853,87853,44,2,450,0.7621,1
3.10325,3103.25,2,2,13,2,3,3,2,1,9,9000,62,0,400,0.0784,1
18.7762,18776.2,1,2,12,2,1,1,1,1,6.635,6635,87,1,958,0.0529,0
44.57025,44570.25,1,1,15,9,1,3,6,5,135.723,135723,49,4,1200,0.9512,2
19.0765,19076.5,1,1,13,9,1,1,4,2,129.285,129285,61,0,1500,0.9218,2
31.13175,31131.75,1,1,14,9,1,3,2,2,68.748,68748,50,2,1300,0.7677,1
16.349,16349,1,2,15,7,1,2,4,3,44.036,44036,62,3,850,0.4955,1
23.770314,23770.314,1,2,12,9,1,1,1,4,60,60000,48,0,2000,0.63,1
15.0473,15047.3,1,2,15,6,1,2,4,3,34.5,34500,49,1,1904,0.4051,2
14.852,14852,1,2,12,9,1,1,1,2,103.73,103730,60,0,800,0.8616,2
4.842,4842,1,1,12,5,1,3,1,4,22.724,22724,55,1,800,0.2618,0
2.8845,2884.5,1,2,10,2,2,3,0,1,6.754,6754,77,0,300,0.0538,0
4.3215,4321.5,1,2,16,4,2,2,1,2,15.216,15216,62,1,702,0.1696,0
12.8667,12866.7,1,2,12,3,2,1,0,1,11.843,11843,75,0,1823,0.1137,0
18.14075,18140.75,1,1,13,9,1,2,3,5,89.973,89973,32,1,2500,0.8103,2
10.13525,10135.25,1,2,15,8,1,4,3,2,54.26,54260,63,2,1000,0.5838,1
26.1705,26170.5,1,1,15,9,3,4,1,1,101.078,101078,57,1,2500,0.8781,1
29.025315,29025.315,1,1,15,9,1,3,1,5,193,193000,39,0,2700,0.9654,2
20.72185,20721.85,1,1,13,9,3,1,2,2,48.9,48900,64,1,2500,0.5968,2
5.4596,5459.6,1,1,13,7,1,3,1,5,40,40000,29,0,800,0.4558,1
7.6057,7605.7,1,1,14,4,3,1,0,5,16.284,16284,41,0,2500,0.1826,1
11.0595,11059.5,1,1,12,8,3,2,1,1,52,52000,33,1,1200,0.5682,1
5.5952,5595.2,1,2,16,8,2,2,2,1,49.208,49208,81,0,900,0.57,0
15.22725,15227.25,1,1,14,9,1,3,7,2,77.85,77850,24,1,1200,0.7443,2
12.071514,12071.514,1,2,13,7,2,2,3,2,26.699,26699,81,2,2000,0.3152,1
10.783,10783,1,1,12,5,1,1,0,6,25.961,25961,24,0,1000,0.2873,3
23.35725,23357.25,1,1,15,9,5,2,3,2,120.629,120629,45,2,1696,0.9191,2
4.47275,4472.75,1,1,13,3,3,3,0,1,12.8,12800,59,0,800,0.1294,0
13.0655,13065.5,1,1,15,9,1,2,2,5,110.514,110514,35,1,1400,0.8896,1
16.32275,16322.75,1,1,15,9,1,3,2,2,126.045,126045,36,1,1000,0.8973,2
21.96225,21962.25,1,1,15,9,1,4,2,3,122,122000,29,1,1800,0.8931,2
6.386,6386,1,1,12,1,5,2,2,1,-12.75,-12750,58,1,600,0.002,1
23.17225,23172.25,1,1,15,9,1,2,2,4,102.48,102480,43,0,1200,0.8889,2
3.3792,3379.2,1,2,16,6,2,2,1,1,33.019,33019,87,1,1200,0.3803,0
24.172314,24172.314,1,1,15,9,3,1,1,1,297.594,297594,43,0,2500,0.9807,1
22.0081,22008.1,1,1,13,9,1,4,2,2,76.322,76322,59,1,1883,0.6991,2
9.19925,9199.25,1,1,12,6,1,3,1,3,34,34000,40,1,700,0.4002,1
8.61475,8614.75,1,1,15,6,1,2,2,5,41.02,41020,31,1,1100,0.3858,2
10.10215,10102.15,1,2,13,8,1,3,2,2,52.777,52777,70,1,1000,0.5859,1
7.40145,7401.45,1,2,12,5,2,3,2,1,-2.25,-2250,62,0,1204,0.0026,1
20.693314,20693.314,1,1,13,9,1,4,1,2,108.208,108208,31,1,2700,0.8515,2
3.7495,3749.5,1,2,11,4,4,3,0,3,19.25,19250,30,0,300,0.2227,1
10.03025,10030.25,1,1,14,8,1,3,2,4,46.846,46846,35,0,1500,0.5534,1
20.12125,20121.25,1,1,15,9,1,3,5,2,91.576,91576,31,0,1100,0.8317,2
3.53115,3531.15,1,2,14,5,3,2,0,1,8.4,8400,47,0,200,0.0722,1
6.0875,6087.5,1,2,15,9,3,4,3,1,75,75000,55,0,1200,0.7179,1
22.1842,22184.2,1,1,13,5,1,4,2,4,29.783,29783,47,1,2500,0.3088,2
6.3182,6318.2,1,2,10,1,2,3,1,1,3.899,3899,82,1,1200,0.037,0
10.81995,10819.95,1,1,13,8,1,2,2,3,59.798,59798,65,1,1500,0.6816,1
2.30325,2303.25,1,2,12,2,4,2,0,2,8.6,8600,46,0,400,0.0747,0
12.9712,12971.2,1,1,13,7,1,1,4,2,43.023,43023,55,1,888,0.5162,1
35.308807,35308.807,1,1,15,9,1,2,2,3,190.2,190200,35,0,1500,0.9787,2
12.5025,12502.5,1,2,12,6,3,3,2,3,28.46,28460,57,2,900,0.356,2
22.093,22093,1,1,14,9,1,3,2,5,107,107000,37,1,2000,0.8494,2
17.71605,17716.05,1,1,15,9,1,2,10,4,144.87,144870,49,3,600,0.9184,3
18.1562,18156.2,1,1,14,9,2,1,3,5,125.34,125340,38,2,750,0.8951,3
11.28375,11283.75,1,2,12,8,1,3,3,2,48.542,48542,57,1,500,0.5833,1
42.822314,42822.314,1,1,17,9,4,3,0,1,149.865,149865,46,0,1500,0.9316,1
10.19325,10193.25,1,1,11,7,1,4,2,4,49,49000,24,0,1200,0.5437,1
30.474315,30474.315,1,1,16,9,1,1,3,2,384.928,384928,33,2,1700,0.9939,2
9.90425,9904.25,1,1,15,1,1,3,2,3,6.25,6250,34,2,1000,0.0297,2
8.51125,8511.25,1,1,12,8,3,3,1,1,65,65000,34,1,875,0.6615,1
13.90525,13905.25,2,1,15,9,1,1,2,2,76.202,76202,47,1,1200,0.7874,2
11.47075,11470.75,1,1,12,8,1,3,3,3,55.726,55726,56,0,750,0.6645,2
7.4457,7445.7,1,2,15,9,1,4,2,4,83.25,83250,60,2,1000,0.7729,3
13.39765,13397.65,1,2,15,8,1,4,4,2,37.534,37534,76,1,2000,0.4363,0
7.527,7527,1,2,12,8,3,1,4,1,50.653,50653,57,1,700,0.6468,1
17.42225,17422.25,1,1,13,9,1,2,3,2,99.31,99310,50,1,1500,0.8411,2
12.803,12803,1,1,16,7,4,2,2,2,34.635,34635,50,1,1800,0.4842,2
3.76735,3767.35,1,2,13,4,1,3,2,2,17,17000,50,1,675,0.1925,1
6.459,6459,1,1,10,1,4,4,1,1,1,1000,55,1,1500,0.0118,0
10.609314,10609.314,1,1,17,9,3,1,0,1,90.1,90100,59,0,1200,0.8027,1
7.6356,7635.6,1,2,13,6,1,3,1,3,38.855,38855,87,1,884,0.446,0
6.3507,6350.7,1,2,15,3,2,3,1,1,14.487,14487,77,1,1000,0.1506,0
18.067,18067,1,1,13,5,1,2,3,3,29.7,29700,31,0,1386,0.3216,1
18.915464,18915.464,1,1,12,9,1,1,2,3,103.352,103352,49,1,2500,0.9034,2
11.29625,11296.25,1,1,12,7,1,3,3,2,45,45000,40,1,600,0.5101,1
21.71925,21719.25,1,1,15,9,1,2,5,4,104.159,104159,35,1,1700,0.8631,3
18.061,18061,1,1,14,9,1,4,6,4,68.026,68026,30,2,1100,0.7618,2
15.24445,15244.45,1,2,13,7,1,3,2,2,39.915,39915,69,0,2000,0.4759,1
17.898,17898,1,1,13,9,1,3,1,5,95.929,95929,37,0,1050,0.8167,2
7.2174,7217.4,2,2,12,6,1,3,2,2,38.23,38230,73,1,600,0.4504,0
15.8998,15899.8,1,1,13,9,1,2,3,4,84.28,84280,31,0,800,0.7573,2
7.4112,7411.2,1,2,12,9,1,4,6,2,156.865,156865,74,2,1752,0.9128,1
22.96205,22962.05,1,2,16,9,1,1,3,3,55,55000,59,1,2888,0.5878,3
8.20435,8204.35,1,2,12,8,1,4,2,4,40.098,40098,64,1,1,0.4629,2
31.284247,31284.247,2,2,13,8,1,3,4,2,49,49000,54,1,1500,0.5435,2
14.100065,14100.065,1,1,16,9,1,3,2,2,91,91000,50,0,875,0.8055,2
44.77275,44772.75,1,1,16,9,1,4,3,3,96.001,96001,56,2,5039,0.7838,3
12.16855,12168.55,2,1,12,7,1,2,2,5,35.86,35860,39,0,581,0.4177,2
9.451315,9451.315,1,2,17,8,1,3,0,2,60,60000,60,0,2000,0.6268,1
34.633,34633,1,1,16,9,1,1,3,5,138,138000,52,2,3000,0.9067,2
19.39175,19391.75,1,2,13,9,1,2,4,2,91.711,91711,54,1,1800,0.8559,2
6.9052,6905.2,1,2,12,7,2,4,2,2,42.443,42443,75,2,1600,0.4839,0
11.64975,11649.75,2,1,12,7,5,3,3,5,48.93,48930,46,0,500,0.5024,3
11.11515,11115.15,1,2,12,7,2,1,1,2,21.299,21299,70,0,1059,0.2186,1
13.19,13190,1,1,13,8,1,3,4,3,51.795,51795,44,2,800,0.5897,1
7.0599,7059.9,1,2,12,6,3,1,2,2,32.125,32125,75,0,1000,0.371,0
6.409,6409,1,1,16,5,2,2,1,1,23.778,23778,62,1,950,0.2721,1
13.52575,13525.75,1,1,15,9,5,2,1,1,71.9,71900,30,1,1000,0.689,1
31.59625,31596.25,1,1,16,9,4,3,3,2,173.924,173924,64,1,5039,0.9628,2
11.97425,11974.25,1,1,17,9,4,1,1,1,85.403,85403,60,1,1206,0.7812,1
16.39275,16392.75,1,1,10,5,1,3,2,2,23.884,23884,62,0,1200,0.2733,1
9.95275,9952.75,1,1,16,8,5,3,1,1,46.833,46833,43,1,900,0.576,1
3.223,3223,1,2,13,3,3,4,1,1,10,10000,58,1,1000,0.0898,0
9.46325,9463.25,1,2,14,9,1,2,2,3,79.087,79087,63,1,1500,0.7668,0
9.1134,9113.4,1,2,12,5,1,2,1,2,22.236,22236,87,1,1000,0.258,0
7.1924,7192.4,1,2,12,8,2,3,1,1,21.529,21529,87,1,900,0.2393,1
8.0825,8082.5,1,2,14,6,3,2,2,2,36.645,36645,41,2,650,0.4282,2
12.1305,12130.5,1,1,15,9,1,2,2,3,100,100000,53,1,450,0.8334,2
11.7391,11739.1,1,1,15,8,3,3,2,2,54.6,54600,27,2,850,0.5574,2
17.78825,17788.25,1,1,13,9,1,3,2,4,96.25,96250,31,1,1600,0.8374,1
12.05525,12055.25,1,1,14,7,3,3,1,2,43.717,43717,39,1,900,0.4667,1
16.1651,16165.1,1,1,14,9,1,2,6,4,112,112000,43,1,1632,0.8612,2
12.0747,12074.7,1,1,12,9,1,3,3,2,74.863,74863,67,2,550,0.7068,2
15.53865,15538.65,1,1,15,9,1,3,2,3,117.597,117597,52,1,1300,0.8848,2
12.7065,12706.5,1,1,13,8,1,3,4,3,56.6,56600,23,2,1300,0.6106,2
37.94304,37943.04,1,1,16,9,1,2,3,2,252.973,252973,58,1,1000,0.9894,2
15.0514,15051.4,2,2,11,5,1,4,3,2,23.698,23698,76,1,705,0.2717,0
18.845,18845,1,1,15,9,1,3,4,3,78.63,78630,37,1,1000,0.7474,2
18.42565,18425.65,2,1,13,9,1,4,4,3,80.598,80598,56,1,1500,0.7942,2
17.6465,17646.5,1,1,16,9,1,2,3,4,115.03,115030,43,1,1200,0.8778,2
1.63325,1633.25,1,2,11,2,4,3,0,1,8.528,8528,53,0,400,0.0736,0
18.144,18144,1,2,13,9,5,1,2,2,85.4,85400,32,1,2000,0.7807,2
15.42685,15426.85,2,1,10,9,1,2,5,3,79,79000,45,2,610,0.749,3
11.1594,11159.4,1,2,16,7,1,1,2,2,44.633,44633,81,2,1425,0.4978,0
26.534064,26534.064,1,1,15,9,1,4,3,2,383.749,383749,55,2,2100,0.9941,2
8.03315,8033.15,1,2,13,9,5,4,4,11,27.999,27999,55,2,1138,0.3672,6
25.69075,25690.75,1,1,16,9,1,2,2,4,250,250000,50,1,5039,0.9835,2
6.45925,6459.25,1,1,15,6,5,4,3,1,39.016,39016,60,1,1200,0.4499,1
7.8175,7817.5,1,1,13,6,3,1,1,1,32.235,32235,60,0,1300,0.4237,1
16.681,16681,1,1,16,8,1,3,3,3,56,56000,48,0,1100,0.6034,1
6.44485,6444.85,1,1,12,6,1,4,2,5,44.35,44350,37,0,900,0.4168,1
7.8014,7801.4,1,1,12,5,1,3,2,2,23.302,23302,87,2,1074,0.2701,0
22.00675,22006.75,1,1,16,9,5,3,2,2,93.701,93701,33,1,2218,0.873,2
18.53065,18530.65,1,1,13,9,1,4,3,4,92.834,92834,34,1,1400,0.78,2
10.84045,10840.45,1,1,13,4,2,1,2,2,14.35,14350,67,2,2004,0.17,1
37.540514,37540.514,1,2,15,9,1,4,3,2,151.199,151199,59,2,5039,0.9369,1
2.2385,2238.5,1,2,13,4,5,3,1,1,17.792,17792,64,1,666,0.1952,0
18.1376,18137.6,1,2,12,9,1,1,2,2,70.512,70512,59,0,800,0.7093,2
7.9557,7955.7,1,2,15,5,2,1,1,1,29.428,29428,72,0,600,0.3396,0
4.45995,4459.95,1,2,12,7,5,2,1,1,42.142,42142,73,1,500,0.4825,1
12.2825,12282.5,1,1,15,9,1,1,2,4,54.141,54141,44,1,2000,0.7211,1
47.186814,47186.814,1,1,16,9,1,1,4,4,296.304,296304,57,2,2500,0.9913,2
27.8275,27827.5,1,1,15,9,1,3,3,4,146.939,146939,37,1,1500,0.9556,2
15.01775,15017.75,1,2,14,8,5,4,1,1,52.758,52758,67,1,5039,0.6605,1
10.27445,10274.45,1,1,12,6,2,4,2,1,31.815,31815,72,1,1300,0.367,0
4.9842,4984.2,1,1,15,4,5,3,1,2,10.2,10200,49,1,1100,0.0938,1
8.9655,8965.5,1,1,13,8,3,4,0,1,63.905,63905,48,0,800,0.6325,1
10.718,10718,1,1,15,8,5,3,2,1,50.026,50026,29,1,1121,0.6243,1
9.2224,9222.4,2,1,12,8,1,2,4,2,66.514,66514,67,0,862,0.6684,0
25.449564,25449.564,1,1,17,9,1,2,3,4,152.1,152100,50,2,1890,0.9385,2
3.1172,3117.2,1,2,11,5,2,2,1,1,18.897,18897,81,1,982,0.2348,0
29.631064,29631.064,1,1,16,9,1,1,1,4,360.915,360915,39,0,2200,0.9849,2
28.78675,28786.75,1,1,17,9,1,2,1,4,66,66000,40,1,1500,0.7493,2
12.144,12144,1,1,12,5,5,4,2,2,22.701,22701,69,1,1387,0.2725,1
44.96725,44967.25,1,1,17,9,1,1,7,4,195.76,195760,41,1,2200,0.9797,2
11.5577,11557.7,1,2,17,9,1,2,2,3,86.19,86190,66,2,1200,0.7681,0
16.92565,16925.65,1,1,16,8,1,4,5,2,59.797,59797,68,1,5039,0.6187,1
9.40175,9401.75,1,2,11,8,2,3,2,2,57.663,57663,74,1,1000,0.6144,1
7.8364,7836.4,1,2,11,1,1,3,1,2,3.3,3300,75,0,1146,0.0318,0
68.127514,68127.514,1,1,17,9,1,4,3,3,339.358,339358,87,3,5039,0.9965,1
16.7754,16775.4,1,1,16,9,1,2,4,3,87.98,87980,57,2,800,0.786,2
16.576,16576,1,1,12,9,1,2,3,3,79,79000,48,1,1000,0.7486,3
27.944765,27944.765,1,1,12,9,3,1,3,4,181.221,181221,36,0,600,0.9613,2
15.04125,15041.25,1,1,10,6,1,3,4,6,32.25,32250,63,3,1000,0.4113,1
23.454,23454,1,1,17,9,1,3,4,2,220,220000,48,3,1500,0.9752,2
16.79025,16790.25,1,1,13,9,1,4,5,3,92.28,92280,37,3,1600,0.8094,2
2.97225,2972.25,1,2,13,3,4,3,2,3,14.5,14500,55,1,500,0.1564,1
20.2325,20232.5,1,1,17,7,1,4,5,2,42.929,42929,70,3,3000,0.4934,2
6.34545,6345.45,1,2,12,6,1,3,2,3,35,35000,46,2,618,0.4111,2
19.88615,19886.15,1,1,14,9,3,,3,7,120.674,120674,53,0,1200,0.8985,4
13.11955,13119.55,1,2,15,7,1,4,2,3,46.4,46400,59,2,2000,0.5239,1
19.27145,19271.45,1,1,16,9,1,3,1,5,48.573,48573,53,1,1606,0.5407,2
41.136395,41136.395,1,2,15,9,1,3,2,2,414.226,414226,58,1,5039,0.989,2
9.238,9238,1,2,15,5,1,1,3,2,21,21000,51,1,2500,0.2428,0
10.3295,10329.5,1,1,15,8,5,1,1,1,53.234,53234,57,1,900,0.6582,1
11.52,11520,2,1,13,9,1,4,4,2,73.34,73340,62,3,1500,0.7288,2
16.60975,16609.75,1,2,14,9,1,3,5,4,95.49,95490,48,1,900,0.814,2
3.0897,3089.7,1,2,13,1,2,3,0,1,3.422,3422,87,0,960,0.0335,0
3.6443,3644.3,1,2,11,6,2,4,0,4,2.514,2514,74,0,1200,0.0255,2
15.47975,15479.75,1,2,13,9,3,3,1,2,97.12,97120,38,0,1228,0.8135,1
4.27675,4276.75,1,2,12,7,5,,2,1,37.487,37487,59,1,650,0.4763,1
9.2146,9214.6,1,2,13,8,3,4,3,3,59.3,59300,26,0,800,0.6192,3
15.9345,15934.5,1,1,15,9,5,3,1,1,104,104000,48,1,1400,0.8362,1
29.347815,29347.815,1,1,16,9,3,1,4,1,231.465,231465,60,1,2000,0.9766,1
56.10595,56105.95,1,1,17,9,1,3,2,2,261.203,261203,64,1,2500,0.9734,2
41.1505,41150.5,1,1,17,9,5,4,1,1,104.2,104200,43,0,2500,0.8547,1
31.435,31435,1,1,12,8,1,4,1,6,60.6,60600,32,0,1350,0.6358,2
10.0875,10087.5,1,1,12,7,1,1,2,2,44.552,44552,26,1,750,0.54,2
16.3381,16338.1,1,1,13,8,1,3,2,5,65.36,65360,36,1,1000,0.6551,2
13.9472,13947.2,1,2,17,5,2,4,0,1,9.699,9699,87,0,800,0.2462,0
2.9974,2997.4,1,2,12,9,1,3,2,2,161.366,161366,82,1,1200,0.8461,0
29.176,29176,1,1,12,9,3,1,2,3,136.1,136100,45,1,1700,0.9089,2
19.974,19974,1,1,15,6,1,2,2,3,36.46,36460,32,2,1250,0.4238,2
19.18745,19187.45,1,1,15,9,5,3,0,1,96.348,96348,45,0,1800,0.8397,1
6.2362,6236.2,1,2,12,7,2,3,1,1,42.359,42359,69,0,1200,0.4838,0
8.92175,8921.75,2,2,11,8,1,2,0,5,50.023,50023,36,0,400,0.5814,1
9.2889,9288.9,1,1,14,6,1,4,3,2,32.959,32959,68,1,2500,0.4541,0
16.3425,16342.5,1,1,15,8,3,4,1,3,52.495,52495,42,0,5039,0.6219,1
3.1709,3170.9,1,2,11,6,2,4,4,1,36.754,36754,81,0,600,0.4418,1
15.5475,15547.5,1,1,14,8,5,3,2,1,55.3,55300,62,1,1400,0.6011,1
10.146,10146,1,2,12,6,3,2,4,1,35.586,35586,62,3,740,0.4025,0
25.1542,25154.2,1,1,12,7,5,1,2,1,46.1,46100,28,1,1000,0.5226,1
5.1044,5104.4,1,1,12,7,1,2,1,2,49.198,49198,74,1,704,0.5447,0
17.6604,17660.4,1,1,16,8,1,4,3,2,64.438,64438,72,2,2200,0.6574,0
17.455,17455,1,1,15,9,1,1,0,2,119,119000,31,0,2500,0.8845,2
22.1074,22107.4,1,1,14,9,1,3,1,5,97.363,97363,37,1,1500,0.8181,2
11.1575,11157.5,1,2,15,8,3,1,1,2,60,60000,65,1,1300,0.6293,1
13.8625,13862.5,1,2,15,9,1,3,1,2,79.876,79876,62,1,1212,0.7476,1
